지점,날짜,발생건수(건)
제주,20170209,425
제주,20170210,370
제주,20170211,261
제주,20170212,59
제주,20170213,619
제주,20170214,460
제주,20170215,387
제주,20170216,461
제주,20170217,477
제주,20170218,314
제주,20170219,38
제주,20170220,595
제주,20170221,424
제주,20170222,361
제주,20170223,429
제주,20170224,446
제주,20170225,307
제주,20170226,46
제주,20170227,599
제주,20170228,476
제주,20170301,127
제주,20170302,553
제주,20170303,445
제주,20170304,324
제주,20170305,47
제주,20170306,595
제주,20170307,427
제주,20170308,376
제주,20170309,482
제주,20170310,435
제주,20170311,344
제주,20170312,51
제주,20170313,656
제주,20170314,494
제주,20170315,421
제주,20170316,483
제주,20170317,529
제주,20170318,383
제주,20170319,59
제주,20170320,702
제주,20170321,528
제주,20170322,406
제주,20170323,489
제주,20170324,527
제주,20170325,394
제주,20170326,48
제주,20170327,634
제주,20170328,457
제주,20170329,454
제주,20170330,461
제주,20170331,502
제주,20170401,382
제주,20170402,65
제주,20170403,671
제주,20170404,435
제주,20170405,433
제주,20170406,455
제주,20170407,484
제주,20170408,331
제주,20170409,39
제주,20170410,644
제주,20170411,483
제주,20170412,429
제주,20170413,471
제주,20170414,489
제주,20170415,361
제주,20170416,54
제주,20170417,663
제주,20170418,523
제주,20170419,390
제주,20170420,492
제주,20170421,526
제주,20170422,380
제주,20170423,57
제주,20170424,675
제주,20170425,522
제주,20170426,474
제주,20170427,514
제주,20170428,513
제주,20170429,379
제주,20170430,38
제주,20170501,555
제주,20170502,683
제주,20170503,115
제주,20170504,617
제주,20170505,76
제주,20170506,363
제주,20170507,32
제주,20170508,758
제주,20170509,230
제주,20170510,565
제주,20170511,513
제주,20170512,471
제주,20170513,319
제주,20170514,56
제주,20170515,658
제주,20170516,531
제주,20170517,436
제주,20170518,451
제주,20170519,494
제주,20170520,364
제주,20170521,46
제주,20170522,639
제주,20170523,439
제주,20170524,422
제주,20170525,443
제주,20170526,497
제주,20170527,302
제주,20170528,33
제주,20170529,626
제주,20170530,448
제주,20170531,413
제주,20170601,413
제주,20170602,458
제주,20170603,297
제주,20170604,45
제주,20170605,625
제주,20170606,129
제주,20170607,507
제주,20170608,432
제주,20170609,446
제주,20170610,315
제주,20170611,41
제주,20170612,580
제주,20170613,386
제주,20170614,373
제주,20170615,395
제주,20170616,417
제주,20170617,273
제주,20170618,25
제주,20170619,512
제주,20170620,381
제주,20170621,300
제주,20170622,361
제주,20170623,390
제주,20170624,258
제주,20170625,39
제주,20170626,522
제주,20170627,355
제주,20170628,295
제주,20170629,300
제주,20170630,373
제주,20170701,240
제주,20170702,30
제주,20170703,427
제주,20170704,303
제주,20170705,307
제주,20170706,270
제주,20170707,290
제주,20170708,216
제주,20170709,32
제주,20170710,401
제주,20170711,263
제주,20170712,263
제주,20170713,262
제주,20170714,250
제주,20170715,206
제주,20170716,23
제주,20170717,338
제주,20170718,267
제주,20170719,264
제주,20170720,280
제주,20170721,266
제주,20170722,204
제주,20170723,24
제주,20170724,433
제주,20170725,293
제주,20170726,314
제주,20170727,301
제주,20170728,339
제주,20170729,234
제주,20170730,인천
제주,20170731,371
제주,20170801,281
제주,20170802,223
제주,20170803,241
제주,20170804,265
제주,20170805,182
제주,20170806,26
제주,20170807,402
제주,20170808,268
제주,20170809,271
제주,20170810,302
제주,20170811,297
제주,20170812,239
제주,20170813,인천
제주,20170814,412
제주,20170815,96
제주,20170816,360
제주,20170817,285
제주,20170818,285
제주,20170819,228
제주,20170820,23
제주,20170821,443
제주,20170822,338
제주,20170823,258
제주,20170824,287
제주,20170825,296
제주,20170826,232
제주,20170827,29
제주,20170828,410
제주,20170829,336
제주,20170830,331
제주,20170831,306
제주,20170901,362
제주,20170902,272
제주,20170903,49
제주,20170904,499
제주,20170905,360
제주,20170906,328
제주,20170907,347
제주,20170908,370
제주,20170909,271
제주,20170910,43
제주,20170911,520
제주,20170912,332
제주,20170913,331
제주,20170914,375
제주,20170915,393
제주,20170916,276
제주,20170917,36
제주,20170918,561
제주,20170919,364
제주,20170920,334
제주,20170921,418
제주,20170922,430
제주,20170923,313
제주,20170924,37
제주,20170925,561
제주,20170926,464
제주,20170927,335
제주,20170928,438
제주,20170929,482
제주,20170930,377
제주,20171001,63
제주,20171002,489
제주,20171003,98
제주,20171004,26
제주,20171005,74
제주,20171006,129
제주,20171007,187
제주,20171008,45
제주,20171009,142
제주,20171010,547
제주,20171011,363
제주,20171012,410
제주,20171013,380
제주,20171014,307
제주,20171015,50
제주,20171016,582
제주,20171017,385
제주,20171018,349
제주,20171019,423
제주,20171020,448
제주,20171021,375
제주,20171022,47
제주,20171023,642
제주,20171024,461
제주,20171025,401
제주,20171026,481
제주,20171027,462
제주,20171028,364
제주,20171029,60
제주,20171030,656
제주,20171031,467
제주,20171101,395
제주,20171102,457
제주,20171103,483
제주,20171104,385
제주,20171105,56
제주,20171106,723
제주,20171107,502
제주,20171108,480
제주,20171109,487
제주,20171110,478
제주,20171111,397
제주,20171112,52
제주,20171113,681
제주,20171114,481
제주,20171115,404
제주,20171116,495
제주,20171117,547
제주,20171118,385
제주,20171119,48
제주,20171120,801
제주,20171121,491
제주,20171122,427
제주,20171123,475
제주,20171124,532
제주,20171125,371
제주,20171126,65
제주,20171127,685
제주,20171128,570
제주,20171129,468
제주,20171130,466
제주,20171201,557
제주,20171202,390
제주,20171203,77
제주,20171204,728
제주,20171205,563
제주,20171206,505
제주,20171207,553
제주,20171208,597
제주,20171209,435
제주,20171210,61
제주,20171211,751
제주,20171212,603
제주,20171213,479
제주,20171214,559
제주,20171215,573
제주,20171216,444
제주,20171217,47
제주,20171218,792
제주,20171219,606
제주,20171220,534
제주,20171221,638
제주,20171222,624
제주,20171223,521
제주,20171224,86
제주,20171225,184
제주,20171226,945
제주,20171227,668
제주,20171228,655
제주,20171229,733
제주,20171230,511
제주,20171231,91
제주,20180101,169
제주,20180102,1040
제주,20180103,639
제주,20180104,678
제주,20180105,870
제주,20180106,496
제주,20180107,78
제주,20180108,968
제주,20180109,681
제주,20180110,556
제주,20180111,457
제주,20180112,559
제주,20180113,551
제주,20180114,80
제주,20180115,871
제주,20180116,584
제주,20180117,605
제주,20180118,578
제주,20180119,618
제주,20180120,409
제주,20180121,49
제주,20180122,844
제주,20180123,543
제주,20180124,454
제주,20180125,551
제주,20180126,535
제주,20180127,357
제주,20180128,56
제주,20180129,736
제주,20180130,495
제주,20180131,470
제주,20180201,577
제주,20180202,549
제주,20180203,364
제주,20180204,21
제주,20180205,512
제주,20180206,382
제주,20180207,429
제주,20180208,436
제주,20180209,540
제주,20180210,359
제주,20180211,38
제주,20180212,670
제주,20180213,550
제주,20180214,637
제주,20180215,101
제주,20180216,26
제주,20180217,66
제주,20180218,56
제주,20180219,754
제주,20180220,475
제주,20180221,473
제주,20180222,495
제주,20180223,484
제주,20180224,319
제주,20180225,40
제주,20180226,668
제주,20180227,520
제주,20180228,422
제주,20180301,118
제주,20180302,604
제주,20180303,314
제주,20180304,38
제주,20180305,636
제주,20180306,464
제주,20180307,406
제주,20180308,458
제주,20180309,484
제주,20180310,364
제주,20180311,47
제주,20180312,654
제주,20180313,514
제주,20180314,443
제주,20180315,453
제주,20180316,511
제주,20180317,360
제주,20180318,47
제주,20180319,690
제주,20180320,450
제주,20180321,446
제주,20180322,464
제주,20180323,523
제주,20180324,372
제주,20180325,67
제주,20180326,688
제주,20180327,516
제주,20180328,474
제주,20180329,529
제주,20180330,512
제주,20180331,409
제주,20180401,75
제주,20180402,716
제주,20180403,495
제주,20180404,484
제주,20180405,546
제주,20180406,535
제주,20180407,360
제주,20180408,78
제주,20180409,686
제주,20180410,541
제주,20180411,445
제주,20180412,517
제주,20180413,538
제주,20180414,395
제주,20180415,76
제주,20180416,730
제주,20180417,532
제주,20180418,487
제주,20180419,510
제주,20180420,560
제주,20180421,368
제주,20180422,60
제주,20180423,745
제주,20180424,554
제주,20180425,454
제주,20180426,477
제주,20180427,515
제주,20180428,390
제주,20180429,55
제주,20180430,785
제주,20180501,346
제주,20180502,520
제주,20180503,537
제주,20180504,644
제주,20180505,133
제주,20180506,63
제주,20180507,279
제주,20180508,760
제주,20180509,497
제주,20180510,517
제주,20180511,548
제주,20180512,372
제주,20180513,59
제주,20180514,689
제주,20180515,513
제주,20180516,487
제주,20180517,490
제주,20180518,519
제주,20180519,317
제주,20180520,64
제주,20180521,722
제주,20180522,110
제주,20180523,638
제주,20180524,510
제주,20180525,477
제주,20180526,397
제주,20180527,61
제주,20180528,731
제주,20180529,474
제주,20180530,416
제주,20180531,454
제주,20180601,532
제주,20180602,348
제주,20180603,57
제주,20180604,649
제주,20180605,485
제주,20180606,100
제주,20180607,555
제주,20180608,463
제주,20180609,305
제주,20180610,30
제주,20180611,644
제주,20180612,414
제주,20180613,86
제주,20180614,463
제주,20180615,444
제주,20180616,271
제주,20180617,27
제주,20180618,585
제주,20180619,380
제주,20180620,367
제주,20180621,365
제주,20180622,379
제주,20180623,232
제주,20180624,32
제주,20180625,498
제주,20180626,402
제주,20180627,290
제주,20180628,343
제주,20180629,370
제주,20180630,216
충남,20160101,671
충남,20160102,2251
충남,20160103,413
충남,20160104,3370
충남,20160105,2320
충남,20160106,2005
충남,20160107,2097
충남,20160108,2135
충남,20160109,1763
충남,20160110,380
충남,20160111,2810
충남,20160112,2023
충남,20160113,1755
충남,20160114,1955
충남,20160115,2039
충남,20160116,1701
충남,20160117,376
충남,20160118,2530
충남,20160119,1434
충남,20160120,1897
충남,20160121,2038
충남,20160122,2103
충남,20160123,1568
충남,20160124,314
충남,20160125,2398
충남,20160126,2057
충남,20160127,2049
충남,20160128,2005
충남,20160129,2047
충남,20160130,1598
충남,20160131,441
충남,20160201,3032
충남,20160202,2112
충남,20160203,2145
충남,20160204,2365
충남,20160205,2857
충남,20160206,2356
충남,20160207,380
충남,20160208,132
충남,20160209,558
충남,20160210,1966
충남,20160211,3224
충남,20160212,2265
충남,20160213,2135
충남,20160214,423
충남,20160215,3066
충남,20160216,2052
충남,20160217,2207
충남,20160218,2207
충남,20160219,2306
충남,20160220,1823
충남,20160221,438
충남,20160222,2923
충남,20160223,2138
충남,20160224,2084
충남,20160225,2230
충남,20160226,2295
충남,20160227,1721
충남,20160228,380
충남,20160229,2971
충남,20160301,890
충남,20160302,2538
충남,20160303,2030
충남,20160304,1956
충남,20160305,1679
충남,20160306,358
충남,20160307,2596
충남,20160308,1930
충남,20160309,1706
충남,20160310,1945
충남,20160311,2042
충남,20160312,1922
충남,20160313,458
충남,20160314,2988
충남,20160315,2080
충남,20160316,2041
충남,20160317,2177
충남,20160318,2273
충남,20160319,2025
충남,20160320,467
충남,20160321,3164
충남,20160322,2185
충남,20160323,2220
충남,20160324,2281
충남,20160325,2454
충남,20160326,2147
충남,20160327,506
충남,20160328,3341
충남,20160329,2305
충남,20160330,2194
충남,20160331,2216
충남,20160401,2343
충남,20160402,1924
충남,20160403,368
충남,20160404,2994
충남,20160405,2158
충남,20160406,2013
충남,20160407,2099
충남,20160408,2128
충남,20160409,1843
충남,20160410,376
충남,20160411,2834
충남,20160412,2074
충남,20160413,1313
충남,20160414,2221
충남,20160415,2030
충남,20160416,1709
충남,20160417,409
충남,20160418,2775
충남,20160419,1953
충남,20160420,1876
충남,20160421,1879
충남,20160422,1977
충남,20160423,1697
충남,20160424,368
충남,20160425,2928
충남,20160426,2138
충남,20160427,2026
충남,20160428,2247
충남,20160429,2097
충남,20160430,1962
충남,20160501,579
충남,20160502,3106
충남,20160503,2017
충남,20160504,2620
충남,20160505,560
충남,20160506,2241
충남,20160507,1549
충남,20160508,440
충남,20160509,3116
충남,20160510,1983
충남,20160511,1930
충남,20160512,1966
충남,20160513,2115
충남,20160514,971
충남,20160515,486
충남,20160516,2984
충남,20160517,1904
충남,20160518,1841
충남,20160519,1905
충남,20160520,1996
충남,20160521,1706
충남,20160522,466
충남,20160523,2819
충남,20160524,2019
충남,20160525,1883
충남,20160526,1914
충남,20160527,1935
충남,20160528,1468
충남,20160529,376
충남,20160530,2597
충남,20160531,1825
충남,20160601,1844
충남,20160602,1821
충남,20160603,1918
충남,20160604,1460
충남,20160605,313
충남,20160606,738
충남,20160607,2559
충남,20160608,1602
충남,20160609,1538
충남,20160610,1628
충남,20160611,1305
충남,20160612,318
충남,20160613,2053
충남,20160614,1431
충남,20160615,1438
충남,20160616,1542
충남,20160617,1509
충남,20160618,1168
충남,20160619,316
충남,20160620,1976
충남,20160621,1401
충남,20160622,1331
충남,20160623,1380
충남,20160624,1373
충남,20160625,1078
충남,20160626,244
충남,20160627,2062
충남,20160628,1488
충남,20160629,1340
충남,20160630,1398
충남,20160701,1544
충남,20160702,1179
충남,20160703,269
충남,20160704,1757
충남,20160705,1321
충남,20160706,1284
충남,20160707,1342
충남,20160708,1315
충남,20160709,1071
충남,20160710,260
충남,20160711,1813
충남,20160712,1335
충남,20160713,1278
충남,20160714,1316
충남,20160715,1332
충남,20160716,1103
충남,20160717,343
충남,20160718,1804
충남,20160719,1310
충남,20160720,1306
충남,20160721,1225
충남,20160722,1368
충남,20160723,1084
충남,20160724,308
충남,20160725,1869
충남,20160726,1360
충남,20160727,1312
충남,20160728,1269
충남,20160729,1333
충남,20160730,997
충남,20160731,237
충남,20160801,1838
충남,20160802,1301
충남,20160803,1235
충남,20160804,1307
충남,20160805,1298
충남,20160806,853
충남,20160807,224
충남,20160808,1616
충남,20160809,1184
충남,20160810,1143
충남,20160811,1141
충남,20160812,1231
충남,20160813,894
충남,20160814,223
충남,20160815,481
충남,20160816,1714
충남,20160817,1207
충남,20160818,1286
충남,20160819,1393
충남,20160820,1057
충남,20160821,301
충남,20160822,1848
충남,20160823,1334
