날짜,시도지역코드,발생건수(건)
20140316,서울,10754
20140316,부산,6000
20140316,대구,3646
20140316,인천,6047
20140316,광주,3241
20140316,대전,4541
20140316,울산,3051
20140316,경기,26212
20140316,강원,2069
20140316,충북,3810
20140316,충남,5084
20140316,전북,3761
20140316,전남,5466
20140316,경북,4217
20140316,경남,5874
20140316,제주,2104
20140316,전국,95937
20140317,서울,120244
20140317,부산,48732
20140317,대구,31259
20140317,인천,36350
20140317,광주,17519
20140317,대전,21968
20140317,울산,16764
20140317,경기,163530
20140317,강원,19719
20140317,충북,19454
20140317,충남,30810
20140317,전북,24897
20140317,전남,24158
20140317,경북,34965
20140317,경남,44818
20140317,제주,7840
20140317,전국,663338
20140318,서울,82185
20140318,부산,34112
20140318,대구,22376
20140318,인천,25379
20140318,광주,13249
20140318,대전,15652
20140318,울산,12054
20140318,경기,113711
20140318,강원,13477
20140318,충북,14299
20140318,충남,22183
20140318,전북,18268
20140318,전남,18460
20140318,경북,24628
20140318,경남,31095
20140318,제주,6055
20140318,전국,467417
20140319,서울,83073
20140319,부산,34326
20140319,대구,22397
20140319,인천,25298
20140319,광주,12670
20140319,대전,15673
20140319,울산,12158
20140319,경기,112006
20140319,강원,12950
20140319,충북,13747
20140319,충남,21098
20140319,전북,16656
20140319,전남,17393
20140319,경북,23704
20140319,경남,31190
20140319,제주,5509
20140319,전국,460082
20140320,서울,82058
20140320,부산,34334
20140320,대구,22252
20140320,인천,26322
20140320,광주,12960
20140320,대전,15666
20140320,울산,12016
20140320,경기,115733
20140320,강원,13142
20140320,충북,13692
20140320,충남,21632
20140320,전북,17644
20140320,전남,17988
20140320,경북,24214
20140320,경남,31329
20140320,제주,5849
20140320,전국,467057
20140321,서울,93403
20140321,부산,36679
20140321,대구,23450
20140321,인천,27253
20140321,광주,13479
20140321,대전,16534
20140321,울산,12539
20140321,경기,124175
20140321,강원,14112
20140321,충북,14483
20140321,충남,22949
20140321,전북,18563
20140321,전남,18574
20140321,경북,25713
20140321,경남,32825
20140321,제주,5927
20140321,전국,500927
20140322,서울,89371
20140322,부산,35620
20140322,대구,24640
20140322,인천,28105
20140322,광주,14614
20140322,대전,17718
20140322,울산,12688
20140322,경기,125328
20140322,강원,12642
20140322,충북,14130
20140322,충남,21554
20140322,전북,17400
20140322,전남,17115
20140322,경북,23746
20140322,경남,31738
20140322,제주,5356
20140322,전국,492013
20140323,서울,9751
20140323,부산,4937
20140323,대구,3712
20140323,인천,4811
20140323,광주,3027
20140323,대전,4774
20140323,울산,2698
20140323,경기,24705
20140323,강원,1865
20140323,충북,3904
20140323,충남,4855
