지점,날짜,O3
서울,20170610,0.05
서울,20170611,0.035
서울,20170612,0.046
서울,20170613,0.035
서울,20170614,0.039
서울,20170615,0.043
서울,20170616,0.057
서울,20170617,0.063
서울,20170618,0.048
서울,20170619,0.036
서울,20170620,0.045
서울,20170621,0.038
서울,20170622,0.036
서울,20170623,0.036
서울,20170624,0.021
서울,20170625,0.035
서울,20170626,0.031
서울,20170627,0.039
서울,20170628,0.051
서울,20170629,0.047
서울,20170630,0.049
서울,20170701,0.041
서울,20170702,0.022
서울,20170703,0.029
서울,20170704,0.042
서울,20170705,0.05
서울,20170706,0.054
서울,20170707,0.014
서울,20170708,0.02
서울,20170709,0.023
서울,20170710,0.011
서울,20170711,0.041
서울,20170712,0.05
서울,20170713,0.049
서울,20170714,0.042
서울,20170715,0.024
서울,20170716,0.02
서울,20170717,0.022
서울,20170718,0.031
서울,20170719,0.052
서울,20170720,0.051
서울,20170721,0.071
서울,20170722,0.054
서울,20170723,0.039
서울,20170724,0.021
서울,20170725,0.024
서울,20170726,0.034
서울,20170727,0.025
서울,20170728,0.014
서울,20170729,0.021
서울,20170730,0.043
서울,20170731,0.009
서울,20170801,0.026
서울,20170802,0.041
서울,20170803,0.028
서울,20170804,0.045
서울,20170805,0.041
서울,20170806,0.034
서울,20170807,0.054
서울,20170808,0.053
서울,20170809,0.032
서울,20170810,0.02
서울,20170811,0.013
서울,20170812,0.018
서울,20170813,0.014
서울,20170814,0.007
서울,20170815,0.005
서울,20170816,0.009
서울,20170817,0.011
서울,20170818,0.018
서울,20170819,0.021
서울,20170820,0.013
서울,20170821,0.015
서울,20170822,0.019
서울,20170823,0.005
서울,20170824,0.013
서울,20170825,0.023
서울,20170826,0.032
서울,20170827,0.017
서울,20170828,0.015
서울,20170829,0.031
서울,20170830,0.016
서울,20170831,0.029
서울,20170901,0.027
서울,20170902,0.032
서울,20170903,0.043
서울,20170904,0.03
서울,20170905,0.008
서울,20170906,0.016
서울,20170907,0.037
서울,20170908,0.034
서울,20170909,0.037
서울,20170910,0.022
서울,20170911,0.03
서울,20170912,0.025
서울,20170913,0.024
서울,20170914,0.024
서울,20170915,0.021
서울,20170916,0.022
서울,20170917,0.026
서울,20170918,0.026
서울,20170919,0.044
서울,20170920,0.029
서울,20170921,0.023
서울,20170922,0.033
서울,20170923,0.025
서울,20170924,0.038
서울,20170925,0.025
서울,20170926,0.029
서울,20170927,0.024
서울,20170928,0.029
서울,20170929,0.023
서울,20170930,0.024
서울,20171001,0.015
서울,20171002,0.033
서울,20171003,0.026
서울,20171004,0.024
서울,20171005,0.021
서울,20171006,0.022
서울,20171007,0.022
서울,20171008,0.024
서울,20171009,0.029
서울,20171010,0.011
서울,20171011,0.022
서울,20171012,0.012
서울,20171013,0.017
서울,20171014,0.026
서울,20171015,0.022
서울,20171016,0.018
서울,20171017,0.016
서울,20171018,0.015
서울,20171019,0.019
서울,20171020,0.015
서울,20171021,0.017
서울,20171022,0.024
서울,20171023,0.027
서울,20171024,0.016
서울,20171025,0.021
서울,20171026,0.015
서울,20171027,0.02
서울,20171028,0.023
서울,20171029,0.026
서울,20171030,0.023
서울,20171031,0.011
서울,20171101,0.021
서울,20171102,0.022
서울,20171103,0.029
서울,20171104,0.022
서울,20171105,0.013
서울,20171106,0.009
서울,20171107,0.004
서울,20171108,0.032
서울,20171109,0.008
서울,20171110,0.013
서울,20171111,0.019
서울,20171112,0.011
서울,20171113,0.005
서울,20171114,0.019
서울,20171115,0.021
서울,20171116,0.015
서울,20171117,0.003
서울,20171118,0.024
서울,20171119,0.021
서울,20171120,0.01
서울,20171121,0.004
서울,20171122,0.011
서울,20171123,0.015
서울,20171124,0.013
서울,20171125,0.003
서울,20171126,0.011
서울,20171127,0.004
서울,20171128,0.003
서울,20171129,0.014
서울,20171130,0.024
서울,20171201,0.013
서울,20171202,0.004
서울,20171203,0.002
서울,20171204,0.019
서울,20171205,0.019
서울,20171206,0.004
서울,20171207,0.011
서울,20171208,0.016
서울,20171209,0.003
서울,20171210,0.011
서울,20171211,0.018
서울,20171212,0.016
서울,20171213,0.015
서울,20171214,0.004
서울,20171215,0.002
서울,20171216,0.021
서울,20171217,0.022
서울,20171218,0.004
서울,20171219,0.016
서울,20171220,0.003
서울,20171221,0.004
서울,20171222,0.003
서울,20171223,0.009
서울,20171224,0.017
서울,20171225,0.022
서울,20171226,0.018
서울,20171227,0.015
서울,20171228,0.005
서울,20171229,0.007
서울,20171230,0.003
서울,20171231,0.022
서울,20180101,0.015
서울,20180102,0.012
서울,20180103,0.018
서울,20180104,0.009
서울,20180105,0.006
서울,20180106,0.014
서울,20180107,0.003
서울,20180108,0.007
서울,20180109,0.023
서울,20180110,0.023
서울,20180111,0.02
서울,20180112,0.018
서울,20180113,0.003
서울,20180114,0.008
서울,20180115,0.011
서울,20180116,0.004
서울,20180117,0.007
서울,20180118,0.016
서울,20180119,0.017
서울,20180120,0.014
서울,20180121,0.012
서울,20180122,0.008
서울,20180123,0.029
서울,20180124,0.029
서울,20180125,0.028
서울,20180126,0.027
서울,20180127,0.01
서울,20180128,0.028
서울,20180129,0.027
서울,20180130,0.008
서울,20180131,0.011
서울,20180201,0.012
서울,20180202,0.008
서울,20180203,0.026
서울,20180204,0.028
서울,20180205,0.025
서울,20180206,0.027
서울,20180207,0.015
서울,20180208,0.006
서울,20180209,0.005
서울,20180210,0.022
서울,20180211,0.028
서울,20180212,0.026
서울,20180213,0.018
서울,20180214,0.026
서울,20180215,0.03
서울,20180216,0.023
서울,20180217,0.03
서울,20180218,0.019
서울,20180219,0.012
서울,20180220,0.02
서울,20180221,0.029
서울,20180222,0.019
서울,20180223,0.021
서울,20180224,0.026
서울,20180225,0.021
서울,20180226,0.008
서울,20180227,0.003
서울,20180228,0.01
서울,20180301,0.037
서울,20180302,0.02
서울,20180303,0.014
서울,20180304,0.015
서울,20180305,0.03
서울,20180306,0.02
서울,20180307,0.021
서울,20180308,0.028
서울,20180309,0.017
서울,20180310,0.021
서울,20180311,0.036
서울,20180312,0.016
서울,20180313,0.019
서울,20180314,0.026
서울,20180315,0.014
서울,20180316,0.031
서울,20180317,0.022
서울,20180318,0.021
서울,20180319,0.025
서울,20180320,0.036
서울,20180321,0.03
서울,20180322,0.026
서울,20180323,0.035
서울,20180324,0.035
서울,20180325,0.037
서울,20180326,0.023
서울,20180327,0.032
서울,20180328,0.032
서울,20180329,0.029
서울,20180330,0.026
서울,20180331,0.035
서울,20180401,0.028
서울,20180402,0.027
서울,20180403,0.02
서울,20180404,0.026
서울,20180405,0.017
서울,20180406,0.029
서울,20180407,0.04
서울,20180408,0.031
서울,20180409,0.012
서울,20180410,0.022
서울,20180411,0.035
서울,20180412,0.032
서울,20180413,0.023
서울,20180414,0.037
서울,20180415,0.036
서울,20180416,0.035
서울,20180417,0.033
서울,20180418,0.04
서울,20180419,0.037
서울,20180420,0.044
서울,20180421,0.028
서울,20180422,0.025
서울,20180423,0.037
서울,20180424,0.034
서울,20180425,0.027
서울,20180426,0.036
서울,20180427,0.038
서울,20180428,0.039
서울,20180429,0.055
서울,20180430,0.051
서울,20180501,0.037
서울,20180502,0.023
서울,20180503,0.034
서울,20180504,0.043
서울,20180505,0.058
서울,20180506,0.039
서울,20180507,0.029
서울,20180508,0.043
서울,20180509,0.041
서울,20180510,0.04
서울,20180511,0.045
서울,20180512,0.015
서울,20180513,0.029
서울,20180514,0.035
서울,20180515,0.034
서울,20180516,0.005
서울,20180517,0.009
서울,20180518,0.013
서울,20180519,0.033
서울,20180520,0.035
서울,20180521,0.036
서울,20180522,0.029
서울,20180523,0.046
서울,20180524,0.045
서울,20180525,0.052
서울,20180526,0.063
서울,20180527,0.057
서울,20180528,0.048
서울,20180529,0.035
서울,20180530,0.031
서울,20180531,0.04
서울,20180601,0.04
서울,20180602,0.039
서울,20180603,0.044
서울,20180604,0.029
서울,20180605,0.044
서울,20180606,0.039
서울,20180607,0.027
서울,20180608,0.039
서울,20180609,0.038
서울,20180610,0.035
서울,20180611,0.024
서울,20180612,0.028
서울,20180613,0.034
서울,20180614,0.026
서울,20180615,0.029
서울,20180616,0.043
서울,20180617,0.047
서울,20180618,0.044
서울,20180619,0.031
서울,20180620,0.043
서울,20180621,0.048
서울,20180622,0.048
서울,20180623,0.049
서울,20180624,0.062
서울,20180625,0.061
서울,20180626,0.03
서울,20180627,0.041
서울,20180628,0.02
서울,20180629,0.041
서울,20180630,0.02
울산,20160101,0.008
울산,20160102,0.005
울산,20160103,0.006
울산,20160104,0.013
울산,20160105,0.007
울산,20160106,0.02
울산,20160107,0.02
울산,20160108,0.023
울산,20160109,0.016
울산,20160110,0.014
울산,20160111,0.024
울산,20160112,0.017
울산,20160113,0.019
울산,20160114,0.01
울산,20160115,0.01
울산,20160116,0.006
울산,20160117,0.008
울산,20160118,0.029
울산,20160119,0.026
울산,20160120,0.018
울산,20160121,0.015
울산,20160122,0.018
울산,20160123,0.022
울산,20160124,0.023
울산,20160125,0.019
울산,20160126,0.018
울산,20160127,0.008
울산,20160128,0.004
울산,20160129,0.027
울산,20160130,0.021
울산,20160131,0.019
울산,20160201,0.023
울산,20160202,0.018
울산,20160203,0.018
울산,20160204,0.02
울산,20160205,0.024
울산,20160206,0.025
울산,20160207,0.019
울산,20160208,0.022
울산,20160209,0.024
울산,20160210,0.019
울산,20160211,0.006
울산,20160212,0.008
울산,20160213,0.011
울산,20160214,0.029
울산,20160215,0.026
울산,20160216,0.021
울산,20160217,0.017
울산,20160218,0.012
울산,20160219,0.014
울산,20160220,0.021
울산,20160221,0.023
울산,20160222,0.01
울산,20160223,0.024
울산,20160224,0.022
울산,20160225,0.02
울산,20160226,0.016
울산,20160227,0.021
울산,20160228,0.027
울산,20160229,0.027
울산,20160301,0.023
울산,20160302,0.022
울산,20160303,0.015
울산,20160304,0.004
울산,20160305,0.019
울산,20160306,0.025
울산,20160307,0.02
울산,20160308,0.019
울산,20160309,0.024
울산,20160310,0.021
울산,20160311,0.02
울산,20160312,0.021
울산,20160313,0.026
울산,20160314,0.025
울산,20160315,0.018
울산,20160316,0.013
울산,20160317,0.019
울산,20160318,0.008
울산,20160319,0.03
울산,20160320,0.027
울산,20160321,0.021
울산,20160322,0.015
울산,20160323,0.031
울산,20160324,0.025
울산,20160325,0.023
울산,20160326,0.018
울산,20160327,0.021
울산,20160328,0.029
울산,20160329,0.029
울산,20160330,0.031
울산,20160331,0.02
울산,20160401,0.033
울산,20160402,0.024
울산,20160403,0.026
울산,20160404,0.023
울산,20160405,0.015
울산,20160406,0.03
울산,20160407,0.04
울산,20160408,0.023
울산,20160409,0.03
울산,20160410,0.042
울산,20160411,0.032
울산,20160412,0.022
울산,20160413,0.021
울산,20160414,0.034
울산,20160415,0.035
울산,20160416,0.027
울산,20160417,0.039
울산,20160418,0.034
울산,20160419,0.035
울산,20160420,0.046
울산,20160421,0.035
울산,20160422,0.032
울산,20160423,0.032
울산,20160424,0.036
울산,20160425,0.023
울산,20160426,0.036
울산,20160427,0.038
울산,20160428,0.032
울산,20160429,0.031
울산,20160430,0.034
울산,20160501,0.058
울산,20160502,0.037
울산,20160503,0.045
울산,20160504,0.046
울산,20160505,0.044
울산,20160506,0.042
울산,20160507,0.048
울산,20160508,0.043
울산,20160509,0.03
울산,20160510,0.041
울산,20160511,0.037
울산,20160512,0.041
울산,20160513,0.046
울산,20160514,0.038
울산,20160515,0.034
울산,20160516,0.042
울산,20160517,0.039
울산,20160518,0.039
울산,20160519,0.04
울산,20160520,0.042
울산,20160521,0.047
울산,20160522,0.049
울산,20160523,0.028
울산,20160524,0.03
울산,20160525,0.044
울산,20160526,0.04
울산,20160527,0.06
울산,20160528,0.046
울산,20160529,0.036
울산,20160530,0.046
울산,20160531,0.06
울산,20160601,0.054
울산,20160602,0.034
울산,20160603,0.045
울산,20160604,0.034
울산,20160605,0.058
울산,20160606,0.046
울산,20160607,0.025
울산,20160608,0.018
울산,20160609,0.034
울산,20160610,0.037
울산,20160611,0.027
울산,20160612,0.009
울산,20160613,0.029
울산,20160614,0.034
울산,20160615,0.021
울산,20160616,0.04
울산,20160617,0.049
울산,20160618,0.046
울산,20160619,0.039
울산,20160620,0.035
울산,20160621,0.044
울산,20160622,0.034
울산,20160623,0.033
울산,20160624,0.011
울산,20160625,0.035
울산,20160626,0.043
울산,20160627,0.027
울산,20160628,0.036
울산,20160629,0.024
울산,20160630,0.027
울산,20160701,0.013
울산,20160702,0.015
울산,20160703,0.022
울산,20160704,0.021
울산,20160705,0.011
울산,20160706,0.011
울산,20160707,0.013
울산,20160708,0.011
울산,20160709,0.017
울산,20160710,0.043
울산,20160711,0.016
울산,20160712,0.01
울산,20160713,0.032
울산,20160714,0.035
울산,20160715,0.029
울산,20160716,0.017
울산,20160717,0.033
울산,20160718,0.03
울산,20160719,0.036
울산,20160720,0.031
울산,20160721,0.024
울산,20160722,0.02
울산,20160723,0.021
울산,20160724,0.021
울산,20160725,0.019
울산,20160726,0.026
울산,20160727,0.026
울산,20160728,0.027
울산,20160729,0.032
울산,20160730,0.03
울산,20160731,0.044
울산,20160801,0.038
울산,20160802,0.03
울산,20160803,0.014
울산,20160804,0.016
울산,20160805,0.014
울산,20160806,0.018
울산,20160807,0.022
울산,20160808,0.03
울산,20160809,0.03
울산,20160810,0.023
울산,20160811,0.032
울산,20160812,0.037
울산,20160813,0.048
울산,20160814,0.054
울산,20160815,0.036
울산,20160816,0.028
울산,20160817,0.025
울산,20160818,0.022
울산,20160819,0.018
울산,20160820,0.024
울산,20160821,0.029
울산,20160822,0.028
울산,20160823,0.026
울산,20160824,0.025
울산,20160825,0.02
울산,20160826,0.024
울산,20160827,0.032
울산,20160828,0.031
울산,20160829,0.024
울산,20160830,0.019
울산,20160831,0.043
울산,20160901,0.066
울산,20160902,0.042
울산,20160903,0.024
울산,20160904,0.019
울산,20160905,0.013
울산,20160906,0.023
울산,20160907,0.023
울산,20160908,0.041
울산,20160909,0.027
울산,20160910,0.014
울산,20160911,0.018
울산,20160912,0.023
울산,20160913,0.028
울산,20160914,0.02
울산,20160915,0.02
울산,20160916,0.018
울산,20160917,0.026
울산,20160918,0.032
울산,20160919,0.028
울산,20160920,0.032
울산,20160921,0.028
울산,20160922,0.021
울산,20160923,0.019
울산,20160924,0.017
울산,20160925,0.014
울산,20160926,0.011
울산,20160927,0.009
울산,20160928,0.014
울산,20160929,0.022
울산,20160930,0.01
울산,20161001,0.012
울산,20161002,0.017
울산,20161003,0.011
울산,20161004,0.031
울산,20161005,0.053
울산,20161006,0.035
울산,20161007,0.021
울산,20161008,0.015
울산,20161009,0.023
울산,20161010,0.014
울산,20161011,0.01
울산,20161012,0.022
울산,20161013,0.01
울산,20161014,0.017
울산,20161015,0.017
울산,20161016,0.013
울산,20161017,0.012
울산,20161018,0.021
울산,20161019,0.011
울산,20161020,0.024
울산,20161021,0.026
울산,20161022,0.02
울산,20161023,0.028
울산,20161024,0.019
울산,20161025,0.011
울산,20161026,0.013
울산,20161027,0.016
울산,20161028,0.019
울산,20161029,0.015
울산,20161030,0.016
울산,20161031,0.006
울산,20161101,0.019
